(1514, 1514, (97, 57))
(1514, 1514, (97, 58))
(64, 64, (96, 32))
(1514, 1514, (97, 59))
(1514, 1514, (97, 60))
(64, 64, (96, 33))
(1514, 1514, (97, 61))
(1514, 1514, (97, 62))
(64, 64, (96, 34))
(1514, 1514, (97, 63))
(1514, 1514, (97, 64))
(1514, 1514, (97, 65))
(64, 64, (96, 35))
(64, 64, (254, 4))
(855, 855, (97, 66))
(64, 64, (96, 36))
(1176, 1176, (14, 9))
(1121, 1121, (13, 15))
(66, 66, (256, 1))
(1496, 1496, (16, 8))
(66, 66, (257, 1))
(66, 66, (258, 1))
(64, 64, (256, 2))
(64, 64, (259, 1))
(64, 64, (257, 2))
(699, 699, (257, 3))
(1123, 1123, (18, 13))
(64, 64, (258, 2))
(922, 922, (19, 7))
(948, 948, (258, 3))
(627, 627, (259, 2))
(64, 64, (257, 4))
(64, 64, (257, 5))
(465, 465, (17, 5))
(64, 64, (259, 3))
(66, 66, (260, 1))
(66, 66, (261, 1))
(64, 64, (260, 2))
(1004, 1004, (260, 3))
(1514, 1514, (261, 2))
(1514, 1514, (261, 3))
(1514, 1514, (261, 4))
(64, 64, (260, 4))
(1514, 1514, (261, 5))
(1514, 1514, (261, 6))
(64, 64, (260, 5))
(1514, 1514, (261, 7))
(1514, 1514, (261, 8))
(1514, 1514, (261, 9))
(64, 64, (260, 6))
(1514, 1514, (261, 10))
(1514, 1514, (261, 11))
(1514, 1514, (261, 12))
(64, 64, (260, 7))
(1514, 1514, (261, 13))
(1514, 1514, (261, 14))
(64, 64, (260, 8))
(1514, 1514, (261, 15))
(1514, 1514, (261, 16))
(1514, 1514, (261, 17))
(64, 64, (260, 9))
(1514, 1514, (261, 18))
(1514, 1514, (261, 19))
(64, 64, (260, 10))
(1123, 1123, (24, 9))
(1514, 1514, (261, 20))
(858, 858, (20, 11))
(1514, 1514, (261, 21))
(64, 64, (260, 11))
(1514, 1514, (261, 22))
(66, 66, (262, 1))
(1514, 1514, (261, 23))
(1514, 1514, (261, 24))
(64, 64, (260, 12))
(1514, 1514, (261, 25))
(1514, 1514, (261, 26))
(64, 64, (260, 13))
(1514, 1514, (261, 27))
(1514, 1514, (261, 28))
(64, 64, (260, 14))
(1514, 1514, (261, 29))
(1514, 1514, (261, 30))
(106, 106, (261, 31))
(64, 64, (260, 15))
(576, 576, (22, 7))
(66, 66, (263, 1))
(64, 64, (262, 2))
(584, 584, (262, 3))
(1405, 1405, (25, 5))
(64, 64, (263, 2))
(1514, 1514, (263, 3))
(1514, 1514, (263, 4))
(64, 64, (262, 4))
(1514, 1514, (263, 5))
(1514, 1514, (263, 6))
(64, 64, (262, 5))
(1514, 1514, (263, 7))
(1514, 1514, (263, 8))
(64, 64, (262, 6))
(1460, 1460, (141, 11))
(1514, 1514, (263, 9))
(1514, 1514, (263, 10))
(64, 64, (262, 7))
(1514, 1514, (263, 11))
(1514, 1514, (263, 12))
(64, 64, (262, 8))
(1514, 1514, (263, 13))
(1514, 1514, (263, 14))
(647, 647, (263, 15))
(64, 64, (262, 9))
(64, 64, (13, 16))
(64, 64, (258, 4))
(631, 631, (258, 5))
(751, 751, (117, 7))
(719, 719, (116, 10))
(64, 64, (148, 22))
(64, 64, (18, 14))
(64, 64, (14, 10))
(64, 64, (237, 4))
(793, 793, (237, 5))
(1462, 1462, (148, 23))
(1462, 1462, (148, 24))
(496, 496, (148, 25))
(75, 75, (148, 26))
(64, 64, (141, 12))
(64, 64, (258, 6))
(631, 631, (258, 7))
(1514, 1514, (130, 12))
(1514, 1514, (130, 13))
(1514, 1514, (130, 14))
(64, 64, (116, 11))
(1514, 1514, (130, 15))
(162, 162, (130, 16))
(64, 64, (116, 12))
(365, 365, (131, 5))
(811, 811, (13, 17))
(1393, 1393, (16, 9))
(64, 64, (24, 10))
(64, 64, (20, 12))
(64, 64, (137, 15))
(64, 64, (236, 4))
(366, 366, (137, 16))
(64, 64, (256, 3))
(66, 66, (264, 1))
(64, 64, (117, 8))
(64, 64, (13, 18))
(64, 64, (265, 1))
(64, 64, (264, 2))
(938, 938, (264, 3))
(1514, 1514, (265, 2))
(779, 779, (265, 3))
(64, 64, (264, 4))
(64, 64, (264, 5))
(64, 64, (265, 4))
(64, 64, (136, 11))
(66, 66, (266, 1))
(66, 66, (267, 1))
(66, 66, (268, 1))
(64, 64, (266, 2))
(799, 799, (266, 3))
(66, 66, (269, 1))
(64, 64, (267, 2))
(64, 64, (268, 2))
(1514, 1514, (268, 3))
(1514, 1514, (268, 4))
(64, 64, (266, 4))
(1514, 1514, (268, 5))
(915, 915, (268, 6))
(66, 66, (266, 5))
(1514, 1514, (268, 7))
(64, 64, (266, 6))
(813, 813, (18, 15))
(1407, 1407, (19, 8))
(806, 806, (266, 7))
(1514, 1514, (268, 8))
(1514, 1514, (268, 9))
(64, 64, (266, 8))
(1514, 1514, (268, 10))
(1514, 1514, (268, 11))
(1514, 1514, (268, 12))
(64, 64, (266, 9))
(1514, 1514, (268, 13))
(1514, 1514, (268, 14))
(1514, 1514, (268, 15))
(64, 64, (266, 10))
(1514, 1514, (268, 16))
(1514, 1514, (268, 17))
(64, 64, (266, 11))
(1514, 1514, (268, 18))
(1514, 1514, (268, 19))
(64, 64, (266, 12))
(1514, 1514, (268, 20))
(1514, 1514, (268, 21))
(64, 64, (266, 13))
(1514, 1514, (268, 22))
(1514, 1514, (268, 23))
(64, 64, (266, 14))
(1174, 1174, (141, 13))
(1514, 1514, (268, 24))
(1514, 1514, (268, 25))
(64, 64, (266, 15))
(1514, 1514, (268, 26))
(1514, 1514, (268, 27))
(64, 64, (266, 16))
(1514, 1514, (268, 28))
(1514, 1514, (268, 29))
(64, 64, (266, 17))
(1514, 1514, (268, 30))
(1514, 1514, (268, 31))
(64, 64, (266, 18))
(1514, 1514, (268, 32))
(1514, 1514, (268, 33))
(1514, 1514, (268, 34))
(64, 64, (266, 19))
(1182, 1182, (268, 35))
(64, 64, (148, 27))
(806, 806, (96, 37))
(1502, 1502, (148, 28))
(1502, 1502, (148, 29))
(926, 926, (148, 30))
(75, 75, (148, 31))
(64, 64, (141, 14))
(64, 64, (18, 16))
(1514, 1514, (97, 67))
(1514, 1514, (97, 68))
(64, 64, (96, 38))
(1514, 1514, (97, 69))
(1514, 1514, (97, 70))
(1514, 1514, (97, 71))
(64, 64, (96, 39))
(1514, 1514, (97, 72))
(1514, 1514, (97, 73))
(64, 64, (96, 40))
(1514, 1514, (97, 74))
(1514, 1514, (97, 75))
(64, 64, (96, 41))
(1514, 1514, (97, 76))
(1514, 1514, (97, 77))
(1514, 1514, (97, 78))
(64, 64, (96, 42))
(64, 64, (266, 20))
(854, 854, (97, 79))
(134, 134, (50, 21))
(1199, 1199, (136, 12))
(164, 164, (51, 11))
(64, 64, (50, 22))
(64, 64, (50, 23))
(64, 64, (50, 24))
(1508, 1508, (137, 17))
(1514, 1514, (137, 18))
(64, 64, (136, 13))
(1514, 1514, (137, 19))
(610, 610, (137, 20))
(64, 64, (136, 14))
(1022, 1022, (162, 7))
(107, 107, (50, 25))
(125, 125, (50, 26))
(64, 64, (51, 12))
(64, 64, (96, 43))
(66, 66, (270, 1))
(66, 66, (271, 1))
(64, 64, (270, 2))
(646, 646, (270, 3))
(256, 256, (165, 5))
(1514, 1514, (271, 2))
(1042, 1042, (271, 3))
(64, 64, (271, 4))
(64, 64, (270, 4))
(64, 64, (270, 5))
(497, 497, (249, 3))
(64, 64, (271, 5))
(1514, 1514, (251, 2))
(1514, 1514, (251, 3))
(1514, 1514, (251, 4))
(64, 64, (249, 4))
(1514, 1514, (251, 5))
(725, 725, (251, 6))
(64, 64, (251, 7))
(64, 64, (249, 5))
(64, 64, (249, 6))
(64, 64, (162, 8))
(64, 64, (251, 8))
(64, 64, (224, 6))
(66, 66, (272, 1))
(64, 64, (225, 5))
(66, 66, (273, 1))
(64, 64, (272, 2))
(353, 353, (272, 3))
(66, 66, (274, 1))
(66, 66, (275, 1))
(64, 64, (274, 2))
(723, 723, (274, 3))
(64, 64, (275, 2))
(1514, 1514, (275, 3))
(1514, 1514, (275, 4))
(1514, 1514, (275, 5))
(64, 64, (274, 4))
(1514, 1514, (275, 6))
(1514, 1514, (275, 7))
(64, 64, (274, 5))
(1514, 1514, (275, 8))
(1514, 1514, (275, 9))
(64, 64, (274, 6))
(1514, 1514, (275, 10))
(1514, 1514, (275, 11))
(64, 64, (274, 7))
(1514, 1514, (275, 12))
(1514, 1514, (275, 13))
(64, 64, (274, 8))
(1514, 1514, (275, 14))
(1514, 1514, (275, 15))
(1514, 1514, (275, 16))
(64, 64, (274, 9))
(64, 64, (274, 10))
(64, 64, (274, 11))
(1514, 1514, (275, 17))
(1514, 1514, (275, 18))
(64, 64, (274, 12))
(64, 64, (274, 13))
(1514, 1514, (275, 19))
(1514, 1514, (275, 20))
(1514, 1514, (275, 21))
(64, 64, (274, 14))
(1514, 1514, (275, 22))
(1514, 1514, (275, 23))
(64, 64, (274, 15))
(1514, 1514, (275, 24))
(1514, 1514, (275, 25))
(64, 64, (274, 16))
(1514, 1514, (275, 26))
(1514, 1514, (275, 27))
(1514, 1514, (275, 28))
(64, 64, (274, 17))
(1514, 1514, (275, 29))
(1514, 1514, (275, 30))
(1514, 1514, (275, 31))
(64, 64, (274, 18))
(1514, 1514, (275, 32))
(1514, 1514, (275, 33))
(64, 64, (274, 19))
(1514, 1514, (275, 34))
(1514, 1514, (275, 35))
(64, 64, (274, 20))
(64, 64, (273, 2))
(272, 272, (273, 3))
(1514, 1514, (275, 36))
(1514, 1514, (275, 37))
(64, 64, (274, 21))
(1514, 1514, (275, 38))
(1514, 1514, (275, 39))
(64, 64, (274, 22))
(1514, 1514, (275, 40))
(1514, 1514, (275, 41))
(1514, 1514, (275, 42))
(64, 64, (274, 23))
(1514, 1514, (275, 43))
(1514, 1514, (275, 44))
(64, 64, (274, 24))
(1514, 1514, (275, 45))
(1514, 1514, (275, 46))
(1514, 1514, (275, 47))
(64, 64, (274, 25))
(1514, 1514, (275, 48))
(1514, 1514, (275, 49))
(1514, 1514, (275, 50))
(64, 64, (274, 26))
(1514, 1514, (275, 51))
(1514, 1514, (275, 52))
(64, 64, (274, 27))
(1514, 1514, (275, 53))
(1514, 1514, (275, 54))
(64, 64, (274, 28))
(1514, 1514, (275, 55))
(1514, 1514, (275, 56))
(1514, 1514, (275, 57))
(1514, 1514, (275, 58))
(64, 64, (274, 29))
(1514, 1514, (275, 59))
(1514, 1514, (275, 60))
(64, 64, (274, 30))
(1514, 1514, (275, 61))
(1514, 1514, (275, 62))
(64, 64, (274, 31))
(1514, 1514, (275, 63))
(1514, 1514, (275, 64))
(64, 64, (274, 32))
(1514, 1514, (275, 65))
(1514, 1514, (275, 66))
(64, 64, (274, 33))
(1514, 1514, (275, 67))
(1514, 1514, (275, 68))
(64, 64, (274, 34))
(1514, 1514, (275, 69))
(1514, 1514, (275, 70))
(1514, 1514, (275, 71))
(64, 64, (274, 35))
(1514, 1514, (275, 72))
(1514, 1514, (275, 73))
(1514, 1514, (275, 74))
(1514, 1514, (275, 75))
(64, 64, (274, 36))
(1514, 1514, (275, 76))
(1514, 1514, (275, 77))
(64, 64, (274, 37))
(1514, 1514, (275, 78))
(1514, 1514, (275, 79))
(1514, 1514, (275, 80))
(64, 64, (274, 38))
(1514, 1514, (275, 81))
(1514, 1514, (275, 82))
(64, 64, (274, 39))
(1514, 1514, (275, 83))
(1514, 1514, (275, 84))
(1514, 1514, (275, 85))
(64, 64, (274, 40))
(1514, 1514, (275, 86))
(1514, 1514, (275, 87))
(1514, 1514, (275, 88))
(64, 64, (274, 41))
(1514, 1514, (275, 89))
(1514, 1514, (275, 90))
(64, 64, (274, 42))
(1514, 1514, (275, 91))
(1514, 1514, (275, 92))
(64, 64, (274, 43))
(1514, 1514, (275, 93))
(1514, 1514, (275, 94))
(1514, 1514, (275, 95))
(64, 64, (274, 44))
(1514, 1514, (275, 96))
(1514, 1514, (275, 97))
(1514, 1514, (275, 98))
(1514, 1514, (275, 99))
(64, 64, (274, 45))
(1514, 1514, (275, 100))
(1514, 1514, (275, 101))
(64, 64, (274, 46))
(1514, 1514, (275, 102))
(1514, 1514, (275, 103))
(1514, 1514, (275, 104))
(64, 64, (274, 47))
(1514, 1514, (275, 105))
(1514, 1514, (275, 106))
(64, 64, (274, 48))
(1514, 1514, (275, 107))
(1514, 1514, (275, 108))
(64, 64, (274, 49))
(1514, 1514, (275, 109))
(1514, 1514, (275, 110))
(1514, 1514, (275, 111))
(64, 64, (274, 50))
(1514, 1514, (275, 112))
(1514, 1514, (275, 113))
(64, 64, (274, 51))
(1514, 1514, (275, 114))
(1514, 1514, (275, 115))
(1514, 1514, (275, 116))
(64, 64, (274, 52))
(1514, 1514, (275, 117))
(1514, 1514, (275, 118))
(64, 64, (274, 53))
(1514, 1514, (275, 119))
(1514, 1514, (275, 120))
(64, 64, (274, 54))
(1009, 1009, (275, 121))
(64, 64, (272, 4))
(64, 64, (274, 55))
(66, 66, (276, 1))
(66, 66, (277, 1))
(64, 64, (276, 2))
(739, 739, (276, 3))
(64, 64, (277, 2))
(221, 221, (277, 3))
(64, 64, (276, 4))
(740, 740, (276, 5))
(221, 221, (277, 4))
(64, 64, (255, 4))
(64, 64, (254, 5))
(740, 740, (276, 6))
(221, 221, (277, 5))
(64, 64, (276, 7))
(66, 66, (278, 1))
(66, 66, (279, 1))
(66, 66, (280, 1))
(64, 64, (278, 2))
(66, 66, (281, 1))
(64, 64, (279, 2))
(64, 64, (261, 32))
(64, 64, (260, 16))
(64, 64, (263, 16))
(64, 64, (262, 10))
(64, 64, (253, 2))
(64, 64, (252, 2))
(64, 64, (273, 4))
(64, 64, (272, 5))
(133, 133, (50, 27))
(64, 64, (51, 13))
(64, 64, (260, 17))
(64, 64, (262, 11))
(64, 64, (254, 6))
(64, 64, (261, 33))
(64, 64, (263, 17))
(64, 64, (255, 5))
(64, 64, (275, 122))
(64, 64, (274, 56))
(677, 677, (278, 3))
(1514, 1514, (280, 2))
(1382, 1382, (280, 3))
(64, 64, (280, 4))
(64, 64, (278, 4))
(64, 64, (278, 5))
(64, 64, (277, 6))
(64, 64, (276, 8))
(64, 64, (280, 5))
(64, 64, (258, 8))
(134, 134, (50, 28))
(64, 64, (51, 14))
(66, 66, (282, 1))
(66, 66, (283, 1))
(64, 64, (282, 2))
(764, 764, (282, 3))
(64, 64, (283, 2))
(222, 222, (283, 3))
(64, 64, (282, 4))
(66, 66, (284, 1))
(66, 66, (285, 1))
(64, 64, (284, 2))
(681, 681, (284, 3))
(1514, 1514, (285, 2))
(1514, 1514, (285, 3))
(780, 780, (285, 4))
(64, 64, (285, 5))
(64, 64, (284, 4))
(64, 64, (284, 5))
(64, 64, (285, 6))
(64, 64, (286, 1))
(64, 64, (287, 1))
(64, 64, (237, 6))
(64, 64, (287, 2))
(64, 64, (286, 2))
(66, 66, (288, 1))
(66, 66, (289, 1))
(64, 64, (288, 2))
(66, 66, (290, 1))
(650, 650, (288, 3))
(66, 66, (291, 1))
(64, 64, (290, 2))
(1514, 1514, (289, 2))
(925, 925, (289, 3))
(64, 64, (289, 4))
(64, 64, (288, 4))
(64, 64, (288, 5))
(497, 497, (279, 3))
(64, 64, (289, 5))
(1514, 1514, (281, 2))
(1514, 1514, (281, 3))
(1514, 1514, (281, 4))
(64, 64, (279, 4))
(1514, 1514, (281, 5))
(1514, 1514, (281, 6))
(64, 64, (279, 5))
(1514, 1514, (281, 7))
(1514, 1514, (281, 8))
(174, 174, (281, 9))
(64, 64, (279, 6))
(64, 64, (281, 10))
(64, 64, (279, 7))
(64, 64, (279, 8))
(64, 64, (281, 11))
(64, 64, (272, 6))
(66, 66, (292, 1))
(66, 66, (293, 1))
(64, 64, (292, 2))
(353, 353, (292, 3))
(64, 64, (273, 5))
(64, 64, (293, 2))
(272, 272, (293, 3))
(64, 64, (283, 4))
(64, 64, (282, 5))
(64, 64, (292, 4))
(64, 64, (274, 57))
(64, 64, (282, 6))
(64, 64, (276, 9))
(64, 64, (275, 123))
(64, 64, (283, 5))
(64, 64, (277, 7))
(64, 64, (293, 4))
(64, 64, (292, 5))
(468, 468, (241, 2))
(64, 64, (241, 3))
(64, 64, (240, 3))
(64, 64, (294, 1))
(64, 64, (295, 1))
(64, 64, (296, 1))
(64, 64, (297, 1))
(66, 66, (298, 1))
(66, 66, (299, 1))
(66, 66, (300, 1))
(64, 64, (298, 2))
(764, 764, (298, 3))
(66, 66, (301, 1))
(64, 64, (299, 2))
(764, 764, (299, 3))
(64, 64, (300, 2))
(221, 221, (300, 3))
(64, 64, (301, 2))
(221, 221, (301, 3))
(66, 66, (302, 1))
(66, 66, (303, 1))
(64, 64, (302, 2))
(119, 119, (302, 3))
(64, 64, (298, 4))
(64, 64, (299, 4))
(64, 64, (303, 2))
(335, 335, (303, 3))
(64, 64, (303, 4))
(64, 64, (302, 4))
(64, 64, (302, 5))
(64, 64, (303, 5))
(680, 680, (290, 3))
(64, 64, (304, 1))
(1514, 1514, (291, 2))
(1382, 1382, (291, 3))
(64, 64, (291, 4))
(64, 64, (290, 4))
(64, 64, (290, 5))
(64, 64, (291, 5))
(64, 64, (300, 4))
(64, 64, (298, 5))
(64, 64, (301, 4))
(64, 64, (299, 5))
(64, 64, (295, 2))
(64, 64, (297, 2))
(64, 64, (294, 2))
(64, 64, (296, 2))
(66, 66, (305, 1))
(66, 66, (306, 1))
(64, 64, (305, 2))
(675, 675, (305, 3))
(64, 64, (306, 2))
(1514, 1514, (306, 3))
(1514, 1514, (306, 4))
(1514, 1514, (306, 5))
(64, 64, (305, 4))
(1514, 1514, (306, 6))
(1514, 1514, (306, 7))
(64, 64, (305, 5))
(1478, 1478, (306, 8))
(64, 64, (306, 9))
(64, 64, (305, 6))
(64, 64, (305, 7))
(64, 64, (306, 10))
(134, 134, (50, 29))
(64, 64, (298, 6))
(64, 64, (299, 6))
(64, 64, (300, 5))
(64, 64, (301, 5))
(64, 64, (51, 15))
(66, 66, (307, 1))
(66, 66, (308, 1))
(64, 64, (307, 2))
(119, 119, (307, 3))
(64, 64, (308, 2))
(335, 335, (308, 3))
(64, 64, (308, 4))
(64, 64, (307, 4))
(64, 64, (307, 5))
(64, 64, (308, 5))
(64, 64, (33, 6))
(64, 64, (32, 7))
(66, 66, (309, 1))
(66, 66, (310, 1))
(64, 64, (309, 2))
(119, 119, (309, 3))
(64, 64, (310, 2))
(335, 335, (310, 3))
(64, 64, (310, 4))
(64, 64, (309, 4))
(64, 64, (309, 5))
(66, 66, (311, 1))
(64, 64, (310, 5))
(66, 66, (312, 1))
(64, 64, (311, 2))
(119, 119, (311, 3))
(66, 66, (313, 1))
(64, 64, (312, 2))
(335, 335, (312, 3))
(66, 66, (314, 1))
(66, 66, (315, 1))
(66, 66, (316, 1))
(64, 64, (312, 4))
(64, 64, (311, 4))
(64, 64, (311, 5))
(66, 66, (317, 1))
(64, 64, (313, 2))
(731, 731, (313, 3))
(66, 66, (318, 1))
(64, 64, (314, 2))
(714, 714, (314, 3))
(66, 66, (319, 1))
(66, 66, (320, 1))
(64, 64, (315, 2))
(64, 64, (316, 2))
(714, 714, (315, 3))
(714, 714, (316, 3))
(64, 64, (317, 2))
(64, 64, (318, 2))
(64, 64, (319, 2))
(64, 64, (320, 2))
(1514, 1514, (320, 3))
(1514, 1514, (320, 4))
(64, 64, (316, 4))
(1514, 1514, (318, 3))
(1514, 1514, (318, 4))
(64, 64, (314, 4))
(1514, 1514, (317, 3))
(66, 66, (317, 4))
(64, 64, (313, 4))
(1502, 1502, (317, 5))
(1502, 1502, (317, 6))
(64, 64, (313, 5))
(1514, 1514, (317, 7))
(1514, 1514, (317, 8))
(64, 64, (313, 6))
(1514, 1514, (317, 9))
(1514, 1514, (317, 10))
(64, 64, (313, 7))
(1514, 1514, (317, 11))
(1514, 1514, (317, 12))
(1514, 1514, (317, 13))
(1514, 1514, (319, 3))
(64, 64, (313, 8))
(1514, 1514, (319, 4))
(64, 64, (315, 4))
(1514, 1514, (320, 5))
(316, 316, (320, 6))
(64, 64, (316, 5))
(1514, 1514, (318, 5))
(877, 877, (318, 6))
(64, 64, (314, 5))
(1514, 1514, (317, 14))
(1514, 1514, (317, 15))
(64, 64, (313, 9))
(1514, 1514, (317, 16))
(1514, 1514, (317, 17))
(64, 64, (313, 10))
(1514, 1514, (317, 18))
(1514, 1514, (317, 19))
(1514, 1514, (317, 20))
(64, 64, (313, 11))
(1514, 1514, (317, 21))
(1514, 1514, (317, 22))
(64, 64, (313, 12))
(1514, 1514, (317, 23))
(1514, 1514, (317, 24))
(64, 64, (313, 13))
(1514, 1514, (317, 25))
(1471, 1471, (317, 26))
(64, 64, (313, 14))
(1447, 1447, (319, 5))
(64, 64, (312, 5))
(64, 64, (315, 5))
(468, 468, (269, 2))
(64, 64, (269, 3))
(64, 64, (267, 3))
(64, 64, (321, 1))
(64, 64, (322, 1))
(133, 133, (50, 30))
(64, 64, (51, 16))
(64, 64, (318, 7))
(64, 64, (314, 6))
(64, 64, (317, 27))
(64, 64, (313, 15))
(64, 64, (319, 6))
(64, 64, (320, 7))
(64, 64, (315, 6))
(64, 64, (316, 6))
(66, 66, (323, 1))
(66, 66, (324, 1))
(64, 64, (323, 2))
(119, 119, (323, 3))
(64, 64, (324, 2))
(335, 335, (324, 3))
(64, 64, (324, 4))
(64, 64, (323, 4))
(64, 64, (323, 5))
(64, 64, (324, 5))
(66, 66, (325, 1))
(64, 64, (32, 8))
(64, 64, (33, 7))
(134, 134, (50, 31))
(64, 64, (51, 17))
(66, 66, (326, 1))
(66, 66, (327, 1))
(64, 64, (326, 2))
(126, 126, (326, 3))
(133, 133, (327, 2))
(84, 84, (326, 4))
(66, 66, (328, 1))
(66, 66, (329, 1))
(66, 66, (330, 1))
(66, 66, (331, 1))
(64, 64, (328, 2))
(645, 645, (328, 3))
(66, 66, (332, 1))
(64, 64, (329, 2))
(79, 79, (327, 3))
(66, 66, (333, 1))
(64, 64, (330, 2))
(64, 64, (326, 5))
(1514, 1514, (331, 2))
(980, 980, (331, 3))
(64, 64, (331, 4))
(64, 64, (328, 4))
(64, 64, (328, 5))
(497, 497, (329, 3))
(66, 66, (334, 1))
(64, 64, (331, 5))
(66, 66, (335, 1))
(64, 64, (334, 2))
(497, 497, (334, 3))
(1514, 1514, (332, 2))
(1514, 1514, (332, 3))
(1514, 1514, (332, 4))
(64, 64, (329, 4))
(1514, 1514, (335, 2))
(1514, 1514, (335, 3))
(64, 64, (334, 4))
(1514, 1514, (335, 4))
(1514, 1514, (332, 5))
(1514, 1514, (332, 6))
(64, 64, (329, 5))
(1514, 1514, (332, 7))
(234, 234, (332, 8))
(64, 64, (329, 6))
(64, 64, (329, 7))
(64, 64, (332, 9))
(64, 64, (329, 8))
(1514, 1514, (335, 5))
(64, 64, (334, 5))
(1514, 1514, (335, 6))
(1514, 1514, (335, 7))
(757, 757, (335, 8))
(64, 64, (335, 9))
(64, 64, (334, 6))
(64, 64, (334, 7))
(64, 64, (332, 10))
(64, 64, (335, 10))
(64, 64, (327, 4))
(64, 64, (313, 16))
(78, 78, (326, 6))
(64, 64, (316, 7))
(64, 64, (315, 7))
(64, 64, (314, 7))
(64, 64, (317, 28))
(64, 64, (320, 8))
(64, 64, (319, 7))
(64, 64, (318, 8))
(64, 64, (327, 5))
(64, 64, (326, 7))
(126, 126, (327, 6))
(64, 64, (326, 8))
(64, 64, (327, 7))
(64, 64, (326, 9))
(66, 66, (336, 1))
(64, 64, (327, 8))
(345, 345, (326, 10))
(64, 64, (327, 9))
(1514, 1514, (327, 10))
(642, 642, (327, 11))
(64, 64, (326, 11))
(1514, 1514, (327, 12))
(642, 642, (327, 13))
(64, 64, (326, 12))
(1514, 1514, (327, 14))
(642, 642, (327, 15))
(64, 64, (326, 13))
(1514, 1514, (327, 16))
(642, 642, (327, 17))
(64, 64, (326, 14))
(1514, 1514, (327, 18))
(1514, 1514, (327, 19))
(64, 64, (326, 15))
(1200, 1200, (327, 20))
(64, 64, (326, 16))
(64, 64, (327, 21))
(64, 64, (326, 17))
(64, 64, (327, 22))
(1514, 1514, (327, 23))
(642, 642, (327, 24))
(64, 64, (326, 18))
(1514, 1514, (327, 25))
(305, 305, (327, 26))
(64, 64, (326, 19))
(64, 64, (326, 20))
(66, 66, (337, 1))
(64, 64, (327, 27))
(64, 64, (326, 21))
(66, 66, (338, 1))
(66, 66, (339, 1))
(66, 66, (340, 1))
(66, 66, (341, 1))
(64, 64, (338, 2))
(714, 714, (338, 3))
(66, 66, (342, 1))
(64, 64, (339, 2))
(714, 714, (339, 3))
(66, 66, (343, 1))
(64, 64, (340, 2))
(714, 714, (340, 3))
(64, 64, (341, 2))
(64, 64, (327, 28))
(64, 64, (342, 2))
(64, 64, (343, 2))
(1514, 1514, (341, 3))
(1514, 1514, (341, 4))
(64, 64, (338, 4))
(1514, 1514, (342, 3))
(1514, 1514, (342, 4))
(64, 64, (339, 4))
(1514, 1514, (341, 5))
(426, 426, (341, 6))
(64, 64, (338, 5))
(1235, 1235, (342, 5))
(1514, 1514, (343, 3))
(1514, 1514, (343, 4))
(64, 64, (340, 4))
(1514, 1514, (343, 5))
(664, 664, (343, 6))
(64, 64, (340, 5))
(64, 64, (326, 22))
(64, 64, (339, 5))
(1189, 1189, (327, 29))
(64, 64, (326, 23))
(66, 66, (344, 1))
(64, 64, (327, 30))
(64, 64, (326, 24))
(64, 64, (327, 31))
(1514, 1514, (327, 32))
(265, 265, (327, 33))
(64, 64, (326, 25))
(64, 64, (326, 26))
(64, 64, (327, 34))
(64, 64, (326, 27))
(64, 64, (327, 35))
(64, 64, (326, 28))
(66, 66, (345, 1))
(324, 324, (327, 36))
(64, 64, (326, 29))
(66, 66, (336, 2))
(66, 66, (346, 1))
(66, 66, (347, 1))
(64, 64, (346, 2))
(64, 64, (346, 3))
(64, 64, (347, 2))
(64, 64, (347, 3))
(64, 64, (346, 4))
(64, 64, (347, 4))
(555, 555, (346, 5))
(64, 64, (347, 5))
(349, 349, (347, 6))
(66, 66, (348, 1))
(66, 66, (349, 1))
(166, 166, (346, 6))
(64, 64, (326, 30))
(66, 66, (350, 1))
(66, 66, (351, 1))
(64, 64, (350, 2))
(273, 273, (350, 3))
(64, 64, (347, 7))
(64, 64, (351, 2))
(339, 339, (351, 3))
(64, 64, (351, 4))
(64, 64, (350, 4))
(64, 64, (350, 5))
(102, 102, (347, 8))
(64, 64, (327, 37))
(64, 64, (326, 31))
(64, 64, (351, 5))
(64, 64, (327, 38))
(64, 64, (346, 7))
(64, 64, (343, 7))
(64, 64, (340, 6))
(64, 64, (342, 6))
(64, 64, (339, 6))
(64, 64, (341, 7))
(64, 64, (338, 6))
(64, 64, (326, 32))
(107, 107, (352, 1))
(64, 64, (353, 1))
(107, 107, (353, 2))
(64, 64, (353, 3))
(64, 64, (352, 2))
(99, 99, (327, 39))
(64, 64, (326, 33))
(66, 66, (354, 1))
(64, 64, (326, 34))
(64, 64, (327, 40))
(64, 64, (326, 35))
(64, 64, (327, 41))
(66, 66, (355, 1))
(66, 66, (356, 1))
(64, 64, (326, 36))
(132, 132, (327, 42))
(64, 64, (326, 37))
(66, 66, (357, 1))
(64, 64, (358, 1))
(64, 64, (359, 1))
(64, 64, (360, 1))
(64, 64, (361, 1))
(64, 64, (362, 1))
(64, 64, (363, 1))
(64, 64, (364, 1))
(64, 64, (365, 1))
(64, 64, (366, 1))
(64, 64, (367, 1))
(64, 64, (368, 1))
(64, 64, (369, 1))
(64, 64, (370, 1))
(64, 64, (371, 1))
(64, 64, (372, 1))
(64, 64, (373, 1))
(64, 64, (374, 1))
(64, 64, (375, 1))
(64, 64, (376, 1))
(64, 64, (377, 1))
